timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6365508,-0.01,-0.09,1.05,3.48,4.94,3.78,941.17,20.94,
6365546,0.01,-0.08,0.96,2.99,5.86,3.42,941.1,20.94,
6365585,0.01,-0.07,0.95,3.36,5.25,3.23,941.08,20.93,
6365623,0.02,-0.1,0.87,3.11,5.49,3.48,941.06,20.93,
6365661,0.01,-0.08,0.77,2.32,4.58,3.23,941.1,20.94,
6365700,0.02,-0.07,0.81,2.14,3.66,3.23,941.09,20.93,
6365738,0.01,-0.09,0.75,1.16,3.97,2.99,941.04,20.93,
6365776,0.01,-0.09,0.82,0.61,2.56,2.81,941.11,20.94,
6365814,-0.0,-0.09,0.88,0.67,2.75,2.69,941.06,20.94,
6365864,0.0,-0.09,0.9,-0.12,4.27,2.56,941.05,20.94,
6365903,-0.01,-0.08,0.95,-0.12,3.85,2.56,941.1,20.94,
6365941,-0.01,-0.08,1.0,-0.37,5.19,2.5,941.04,20.94,
6365979,0.0,-0.09,1.04,-0.18,6.23,2.2,941.07,20.94,
6366018,-0.01,-0.07,1.11,0.24,5.98,2.26,941.05,20.94,
6366056,-0.01,-0.09,1.06,0.12,6.53,2.32,941.08,20.94,
6366094,0.0,-0.09,0.99,0.24,6.77,2.08,941.06,20.94,
6366132,0.03,-0.08,0.88,0.31,6.16,1.89,941.06,20.94,
6366170,-0.0,-0.08,0.79,0.79,4.21,2.32,941.11,20.95,
6366209,-0.01,-0.08,0.73,1.16,2.69,2.14,941.07,20.95,
6366286,0.02,-0.08,0.74,0.85,0.85,1.89,941.06,20.92,
6366324,0.01,-0.09,0.83,1.16,0.49,2.08,941.12,20.93,
6366363,-0.0,-0.1,0.92,1.53,1.16,1.77,941.08,20.93,
6366453,0.0,-0.09,0.97,1.65,2.2,1.4,941.05,20.9,
6366491,-0.02,-0.09,0.97,1.89,2.81,1.28,941.08,20.91,
6366529,-0.0,-0.08,0.96,1.53,5.0,1.1,941.09,20.91,
6366567,0.02,-0.07,1.03,1.59,4.15,0.98,941.1,20.92,
6366605,-0.01,-0.07,1.06,1.83,4.21,0.85,941.08,20.93,
6366644,-0.01,-0.08,1.05,1.4,3.66,0.98,941.09,20.93,
6366694,-0.0,-0.09,1.11,1.95,3.72,0.98,941.12,20.91,
6366732,-0.03,-0.08,1.03,1.59,3.3,0.98,941.07,20.93,
6366770,-0.01,-0.08,1.05,2.44,3.3,0.85,941.11,20.92,
6366808,-0.01,-0.08,0.94,1.83,3.42,0.73,941.11,20.93,
6366847,-0.01,-0.07,0.98,2.38,2.93,0.85,941.1,20.93,
6366885,0.01,-0.09,0.88,1.65,4.39,0.79,941.04,20.93,
6366923,0.02,-0.08,0.95,1.59,1.95,0.55,941.06,20.92,
6366962,-0.01,-0.09,0.92,1.65,3.97,0.43,941.08,20.93,
6367000,0.03,-0.08,0.99,1.59,2.69,0.37,941.06,20.94,
6367038,0.01,-0.09,0.99,1.95,3.97,0.43,941.1,20.94,
6367088,-0.02,-0.06,1.06,1.77,2.44,0.18,941.04,20.92,
6367126,-0.03,-0.1,1.01,2.38,5.49,0.18,941.12,20.93,
6367165,0.0,-0.08,1.02,1.89,3.97,-0.12,941.19,20.94,
6367203,0.0,-0.07,1.09,3.05,4.09,-0.12,941.13,20.95,
6367241,-0.02,-0.08,1.0,1.71,5.68,-0.37,941.19,20.93,
6367279,-0.02,-0.07,1.05,2.99,5.37,-0.43,941.06,20.93,
6367318,-0.02,-0.09,0.98,2.44,6.29,-0.31,941.06,20.93,
6367356,-0.01,-0.07,1.05,2.99,4.88,-0.61,941.09,20.94,
6367394,-0.02,-0.09,0.98,2.26,5.49,-0.61,941.1,20.94,
6367432,-0.01,-0.06,1.09,2.62,4.33,-0.49,941.08,20.94,
6367482,-0.01,-0.1,1.03,2.38,4.76,-0.24,941.08,20.93,
6367521,-0.02,-0.08,1.08,2.99,3.17,-0.37,941.1,20.94,
6367559,-0.03,-0.08,1.02,2.81,3.36,-0.24,941.08,20.93,
6367597,-0.03,-0.07,1.05,2.93,2.26,-0.31,941.09,20.94,
