timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4968337,-0.03,-0.06,0.94,1.83,1.77,2.69,916.18,21.9,
4968375,-0.03,-0.07,0.97,1.77,1.53,2.62,916.14,21.89,
4968414,-0.02,-0.07,0.96,1.83,1.83,2.56,916.19,21.9,
4968452,-0.03,-0.06,0.97,1.77,1.77,2.75,916.22,21.91,
4968490,-0.02,-0.06,0.99,1.95,1.83,2.93,916.2,21.89,
4968540,-0.02,-0.06,0.97,1.77,1.83,2.62,916.22,21.88,
4968578,-0.03,-0.06,1.0,1.77,2.08,2.81,916.18,21.89,
4968617,-0.01,-0.08,0.98,1.53,2.69,2.5,916.2,21.9,
4968655,-0.02,-0.06,1.0,1.95,1.95,2.56,916.22,21.88,
4968693,-0.04,-0.06,0.99,1.77,2.62,2.56,916.24,21.9,
4968731,-0.02,-0.06,0.97,1.77,2.75,2.38,916.26,21.89,
4968770,-0.02,-0.06,1.03,2.01,2.44,2.5,916.28,21.89,
4968808,-0.03,-0.07,0.98,2.01,3.36,2.5,916.29,21.9,
4968846,-0.02,-0.06,1.0,2.26,3.11,2.38,916.29,21.9,
4968896,-0.01,-0.06,0.99,2.08,3.91,2.2,916.25,21.87,
4968935,-0.03,-0.06,1.0,2.08,3.11,2.44,916.25,21.87,
4968973,-0.01,-0.07,1.04,2.26,3.72,2.38,916.31,21.89,
4969011,-0.01,-0.07,1.03,2.32,3.05,2.38,916.26,21.89,
4969049,-0.02,-0.06,1.07,2.69,3.17,2.44,916.29,21.89,
4969088,-0.0,-0.06,1.07,2.87,2.87,2.44,916.26,21.89,
4969126,-0.02,-0.06,1.08,2.69,3.17,2.38,916.36,21.9,
4969164,-0.03,-0.06,1.05,2.44,3.54,2.44,916.32,21.89,
4969203,-0.03,-0.06,1.1,2.99,3.11,2.5,916.31,21.9,
4969241,-0.01,-0.07,1.04,2.5,3.54,2.44,916.29,21.89,
4969317,-0.01,-0.06,1.05,2.56,4.09,2.32,916.34,21.86,
4969355,0.0,-0.06,1.04,2.38,3.78,2.08,916.32,21.87,
4969394,-0.03,-0.05,1.08,2.69,4.15,2.2,916.32,21.88,
4969484,-0.03,-0.07,1.06,2.75,5.0,2.01,916.38,21.84,
4969522,-0.02,-0.07,0.98,2.38,5.19,2.32,916.37,21.85,
4969560,-0.02,-0.05,0.96,2.99,4.39,2.26,916.36,21.86,
4969598,-0.02,-0.07,0.92,2.5,5.25,2.44,916.31,21.85,
4969637,-0.01,-0.07,1.02,3.11,4.09,2.62,916.38,21.87,
4969675,-0.03,-0.07,1.0,2.26,4.39,2.69,916.39,21.87,
4969713,-0.02,-0.04,1.09,2.56,2.81,2.44,916.31,21.87,
4969763,-0.0,-0.08,1.18,2.08,5.13,2.44,916.32,21.87,
4969802,0.03,-0.07,1.3,2.14,3.72,2.56,916.33,21.87,
4969840,-0.04,-0.06,1.27,2.14,4.76,2.5,916.4,21.88,
4969878,-0.05,-0.05,1.17,2.38,5.49,2.5,916.35,21.88,
4969917,-0.02,-0.06,1.24,2.75,6.16,2.5,916.38,21.89,
4969955,-0.02,-0.08,1.09,2.81,7.75,2.2,916.4,21.87,
4969993,-0.04,-0.06,1.01,3.05,8.0,2.08,916.47,21.88,
4970032,-0.01,-0.07,0.97,3.42,9.7,2.08,916.36,21.88,
4970070,-0.0,-0.09,0.93,3.48,9.89,2.08,916.37,21.89,
4970120,-0.0,-0.08,0.91,3.48,9.46,2.14,916.37,21.86,
4970158,-0.01,-0.07,0.87,2.93,9.52,2.08,916.38,21.89,
4970196,-0.01,-0.07,0.87,2.62,8.48,2.14,916.39,21.89,
4970235,0.02,-0.08,0.88,2.14,7.93,1.65,916.37,21.88,
4970273,-0.01,-0.08,0.89,1.53,7.2,1.77,916.33,21.88,
4970311,0.02,-0.08,0.92,1.34,6.77,1.83,916.4,21.89,
4970350,-0.0,-0.07,0.92,0.79,6.59,1.59,916.37,21.88,
4970388,-0.0,-0.07,0.92,0.98,6.1,1.53,916.42,21.88,
4970426,-0.0,-0.07,0.92,0.31,5.31,1.22,916.4,21.88,
4970464,0.01,-0.08,0.91,0.24,4.64,1.16,916.44,21.89,
4970514,-0.0,-0.06,0.9,0.18,3.91,1.22,916.43,21.89,
4970553,0.01,-0.07,0.89,0.12,3.54,0.98,916.41,21.88,
4970591,0.02,-0.07,0.91,0.24,1.83,0.85,916.41,21.89,
4970629,-0.0,-0.08,0.9,0.24,1.59,0.92,916.46,21.89,
4970667,0.01,-0.08,0.92,0.37,0.85,0.79,916.37,21.89,
4970706,0.01,-0.08,0.91,0.67,0.67,0.43,916.45,21.9,
4970744,0.02,-0.06,0.91,0.67,-0.43,0.43,916.45,21.9,
4970782,0.01,-0.07,0.9,0.55,-0.79,0.31,916.45,21.89,
4970821,0.02,-0.08,0.95,0.43,-0.43,-0.06,916.43,21.89,
4970859,0.01,-0.07,0.98,0.55,0.0,-0.06,916.47,21.89,
4970909,-0.0,-0.07,0.99,0.79,0.06,-0.18,916.43,21.88,
4970947,-0.0,-0.08,1.03,0.98,0.55,-0.43,916.48,21.89,
4970985,0.02,-0.08,0.99,0.98,0.85,-0.67,916.49,21.89,
4971024,-0.0,-0.06,1.02,1.4,0.55,-0.98,916.52,21.89,
4971062,0.01,-0.07,0.98,1.1,1.4,-1.04,916.44,21.89,
4971100,0.02,-0.07,1.02,1.34,0.61,-1.28,916.5,21.89,
4971139,0.01,-0.08,1.03,1.4,0.37,-1.46,916.48,21.89,
4971177,0.01,-0.08,1.02,1.34,0.49,-1.65,916.5,21.89,
4971215,-0.01,-0.06,1.03,1.28,0.92,-1.71,916.53,21.89,
4971253,-0.0,-0.07,1.02,1.53,0.67,-1.65,916.43,21.9,
4971304,-0.01,-0.08,1.02,1.71,0.24,-1.95,916.49,21.89,
4971342,-0.02,-0.07,1.05,1.77,0.24,-2.14,916.49,21.89,
4971380,-0.02,-0.07,1.09,2.14,1.28,-2.2,916.55,21.89,
4971419,0.01,-0.06,1.14,1.89,1.46,-2.44,916.47,21.89,
4971457,-0.02,-0.07,1.24,2.14,1.53,-2.5,916.49,21.9,
4971495,-0.02,-0.08,1.19,1.53,3.23,-2.5,916.51,21.89,
4971533,-0.03,-0.05,1.34,1.83,3.3,-2.69,916.49,21.89,
4971572,-0.01,-0.05,1.33,1.04,4.94,-2.93,916.54,21.9,
4971610,-0.06,-0.04,1.39,1.77,2.81,-2.87,916.49,21.9,
4971660,-0.04,-0.08,1.32,1.46,5.07,-2.62,916.48,21.87,
