timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
1859563,-0.03,0.09,0.94,6.96,1.95,-0.79,983.65,35.43
1859601,-0.04,0.1,0.87,6.96,1.65,-0.79,983.64,35.43
1859639,-0.05,0.11,0.91,7.39,0.73,-0.73,983.6,35.44
1859677,-0.05,0.08,0.88,7.08,0.43,-0.61,983.56,35.43
1859715,-0.05,0.08,0.86,6.96,-0.73,-0.73,983.59,35.42
1859765,-0.04,0.1,0.84,7.2,0.12,-0.79,983.6,35.43
1859803,-0.03,0.09,0.8,7.14,-0.12,-0.73,983.52,35.43
1859841,-0.03,0.09,0.8,6.59,0.49,-0.61,983.63,35.44
1859879,-0.06,0.09,0.75,6.71,0.49,-0.67,983.5,35.42
1859917,-0.06,0.08,0.77,6.71,1.83,-0.61,983.58,35.43
1859955,-0.03,0.07,0.71,6.35,2.26,-0.79,983.52,35.43
1859993,-0.05,0.1,0.82,7.02,0.85,-0.55,983.59,35.42
1860031,-0.07,0.06,0.7,6.04,3.6,-0.12,983.52,35.42
1860069,-0.05,0.08,0.61,5.8,4.15,-0.06,983.61,35.42
1860108,-0.04,0.09,0.76,7.08,2.01,-0.12,983.51,35.42
1860157,-0.04,0.05,0.57,4.76,6.04,0.43,983.55,35.42
1860195,-0.03,0.08,0.65,5.31,4.46,0.0,983.53,35.42
1860233,-0.05,0.05,0.69,4.46,6.23,0.24,983.61,35.43
1860271,-0.01,0.03,0.66,3.3,7.26,0.55,983.62,35.42
1860309,-0.03,0.07,0.74,2.99,6.53,0.37,983.56,35.42
1860347,-0.04,0.05,0.74,2.32,9.4,0.67,983.62,35.44
1860385,-0.05,0.03,0.74,2.2,9.52,0.92,983.6,35.43
1860423,-0.06,0.05,0.85,2.14,6.35,1.04,983.56,35.44
1860461,-0.06,0.03,0.85,2.01,8.67,1.16,983.48,35.42
1860499,-0.02,0.05,0.83,1.16,9.4,1.71,983.58,35.44
1860549,-0.04,0.04,0.92,1.28,7.75,2.26,983.56,35.42
1860587,-0.05,0.03,0.83,0.24,6.29,2.38,983.54,35.42
1860625,-0.08,0.06,1.0,1.53,3.91,2.56,983.63,35.43
1860663,-0.03,0.01,0.95,0.61,6.59,2.99,983.57,35.42
1860701,0.0,0.04,0.99,1.16,2.62,3.05,983.6,35.44
1860739,-0.03,0.05,1.04,1.1,2.32,2.93,983.53,35.43
1860777,-0.02,0.01,0.94,0.73,1.83,3.36,983.54,35.43
1860815,-0.02,0.04,1.05,0.92,-0.43,3.3,983.56,35.44
1860853,-0.01,0.02,0.96,0.18,1.22,3.36,983.53,35.44
1860891,-0.01,0.02,1.0,0.49,-1.46,3.36,983.49,35.43
1860941,-0.02,0.02,0.97,-0.43,1.28,3.17,983.55,35.42
1860979,-0.04,0.04,0.97,-0.49,1.34,2.87,983.54,35.43
1861017,-0.03,0.02,1.06,-0.92,3.6,2.75,983.62,35.44
1861055,-0.02,0.0,0.99,-1.59,3.36,2.75,983.59,35.44
1861093,-0.05,0.03,1.1,-1.28,2.62,2.75,983.53,35.43
1861131,-0.03,0.03,1.04,-1.59,6.9,2.81,983.64,35.43
1861169,-0.01,0.04,1.13,-0.61,5.55,2.5,983.59,35.41
1861208,-0.03,0.03,1.15,-0.31,6.77,2.56,983.48,35.43
1861246,-0.04,0.02,1.1,0.37,5.68,2.93,983.57,35.43
1861295,-0.0,0.04,1.14,0.85,7.75,2.5,983.63,35.41
1861333,-0.03,0.04,1.17,1.53,5.13,2.69,983.59,35.42
1861371,-0.01,0.03,1.11,0.98,6.04,2.81,983.6,35.43
1861410,-0.02,0.06,1.11,1.4,5.25,2.62,983.61,35.44
1861448,-0.01,0.05,1.16,1.65,4.82,2.5,983.51,35.43
1861486,-0.02,0.05,1.03,0.67,4.82,2.56,983.56,35.42
1861524,-0.02,0.08,1.18,1.16,1.22,2.81,983.56,35.42
1861562,0.0,0.05,1.1,0.31,3.17,2.38,983.57,35.42
1861600,-0.01,0.07,1.12,0.24,1.04,2.2,983.58,35.43
1861638,-0.01,0.07,1.18,-0.24,1.59,2.14,983.63,35.43
1861714,-0.02,0.07,1.17,-0.18,0.73,1.83,983.53,35.4
1861752,-0.04,0.07,1.14,-0.37,1.71,1.71,983.55,35.42
1861790,-0.04,0.08,1.15,-0.18,-0.12,1.53,983.6,35.42
1861954,-0.04,0.07,1.11,1.65,0.55,0.92,983.61,35.35
1861992,-0.03,0.08,1.11,1.59,0.79,0.79,983.53,35.37
1862030,-0.03,0.09,1.11,1.77,0.92,0.79,983.53,35.38
1862068,-0.03,0.07,1.1,1.95,1.71,0.43,983.51,35.38
1862106,-0.01,0.08,1.11,2.32,1.34,0.24,983.55,35.38
1862144,-0.01,0.08,1.07,2.26,3.23,0.31,983.51,35.39
1862182,-0.04,0.09,1.08,2.93,2.56,0.37,983.57,35.4
1862231,-0.03,0.07,1.03,2.81,5.0,0.31,983.54,35.4
1862269,-0.03,0.08,1.07,3.05,3.23,0.06,983.56,35.4
1862308,-0.04,0.07,1.05,3.23,3.85,-0.06,983.55,35.4
1862346,-0.01,0.08,1.01,2.93,3.85,0.12,983.5,35.4
1862384,-0.0,0.08,1.13,3.6,2.81,-0.12,983.57,35.4
1862422,-0.02,0.06,1.0,3.11,4.09,-0.06,983.55,35.41
1862460,-0.04,0.05,1.07,4.09,2.69,-0.18,983.52,35.4
1862498,-0.03,0.06,1.0,3.48,5.31,-0.18,983.52,35.42
1862536,-0.04,0.06,1.02,4.21,3.11,-0.37,983.53,35.42
1862574,-0.02,0.06,0.93,3.48,4.21,-0.31,983.46,35.41
1862624,-0.02,0.05,0.94,3.66,3.97,-0.49,983.48,35.4
1862662,-0.01,0.04,0.93,3.6,5.31,-0.67,983.47,35.42
1862700,-0.04,0.06,0.99,3.48,3.85,-0.55,983.4,35.41
1862738,-0.05,0.05,0.95,2.93,4.58,-0.37,983.46,35.43
1862776,-0.06,0.05,0.95,2.5,5.19,-0.55,983.4,35.42
1862814,-0.05,0.04,0.98,2.26,4.76,-0.49,983.43,35.43
1862852,-0.03,0.03,0.91,1.22,5.43,-0.55,983.45,35.43
1862890,-0.04,0.05,0.92,1.46,4.15,-0.43,983.45,35.43
1862928,-0.04,0.05,0.92,0.98,4.46,0.06,983.42,35.42
1862977,-0.06,0.04,0.95,0.37,3.54,0.0,983.42,35.41
1863015,-0.09,0.04,1.01,0.67,2.32,0.37,983.39,35.42
1863053,-0.06,0.02,1.03,-0.06,2.99,0.49,983.38,35.43
1863091,-0.04,0.04,1.1,0.49,2.2,0.43,983.35,35.42
1863130,-0.06,0.04,1.03,0.18,3.78,0.92,983.36,35.44
1863168,-0.06,0.05,1.07,1.22,2.75,1.16,983.36,35.43
1863206,-0.05,0.03,1.02,1.04,4.27,1.28,983.38,35.44
1863244,-0.06,0.05,1.02,1.53,1.71,1.65,983.37,35.43
1863282,-0.09,0.05,1.08,1.95,3.66,2.08,983.36,35.44
1863320,-0.04,0.04,1.01,1.77,4.21,2.08,983.41,35.44
1863369,-0.06,0.05,1.1,2.2,4.7,2.38,983.38,35.42
1863407,-0.06,0.03,1.01,2.32,4.46,2.69,983.4,35.43
1863445,-0.05,0.05,1.08,2.62,4.58,2.87,983.39,35.42
1863483,-0.05,0.05,0.95,2.08,5.8,3.17,983.36,35.43
1863522,-0.06,0.06,1.04,3.36,2.08,3.54,983.41,35.44
1863560,-0.05,0.04,1.0,2.56,5.55,3.66,983.39,35.44
1863598,-0.02,0.07,0.97,2.32,1.83,4.15,983.4,35.44
1863636,-0.05,0.06,1.08,4.03,0.67,4.09,983.34,35.43
1863674,-0.03,0.04,0.82,1.22,3.3,4.33,983.33,35.42
1863712,-0.03,0.1,1.09,4.15,-1.4,4.58,983.35,35.41
1863761,-0.01,0.03,0.85,0.79,3.3,5.13,983.29,35.41
1863800,-0.06,0.07,1.03,3.78,-2.38,5.13,983.37,35.42
1863838,-0.03,0.05,0.89,1.34,2.75,5.37,983.36,35.43
1863876,-0.01,0.09,1.05,2.56,-1.89,5.13,983.33,35.43
1863914,-0.06,0.06,0.97,1.89,2.44,5.55,983.34,35.44
1863952,-0.03,0.06,0.96,1.89,1.1,5.49,983.4,35.45
1863990,-0.02,0.07,1.04,2.01,2.44,5.62,983.26,35.43
1864028,-0.03,0.08,0.94,1.34,4.82,5.8,983.32,35.43
1864066,-0.08,0.09,1.03,2.38,5.86,5.86,983.23,35.42
1864104,-0.02,0.07,1.0,1.95,8.18,6.16,983.29,35.44
1864154,-0.02,0.09,1.13,3.17,6.29,6.16,983.21,35.42
1864192,-0.04,0.07,1.03,2.93,7.87,6.71,983.29,35.42
1864230,-0.03,0.09,1.08,4.27,6.77,6.65,983.28,35.42
1864268,-0.02,0.08,1.04,4.58,8.12,7.02,983.28,35.43
1864306,-0.04,0.07,1.05,5.62,5.86,7.08,983.29,35.43
1864344,-0.02,0.06,1.05,5.68,7.93,7.2,983.3,35.43
1864382,-0.01,0.06,0.99,6.41,7.57,7.2,983.26,35.43
1864420,-0.04,0.07,1.01,7.32,6.59,7.63,983.32,35.45
1864458,0.0,0.05,0.87,7.26,7.69,7.87,983.24,35.44
1864496,-0.01,0.07,0.81,7.51,5.19,7.69,983.26,35.44
1864546,0.01,0.05,0.71,7.32,6.04,7.69,983.12,35.43
1864584,0.06,0.03,0.7,7.14,3.17,7.51,983.15,35.42
1864622,-0.02,0.04,0.69,6.84,3.17,7.57,983.16,35.43
1864660,0.02,0.05,0.65,6.35,3.36,7.45,983.06,35.43
1864698,0.03,0.04,0.76,6.16,2.01,7.26,982.98,35.43
1864736,0.01,0.01,0.64,4.52,3.72,7.08,983.01,35.44
1864774,0.06,0.04,0.72,4.52,1.77,6.47,982.97,35.43
1864812,0.03,0.02,0.73,4.39,3.6,5.86,983.01,35.44
1864850,-0.01,0.02,0.56,2.38,2.5,5.92,983.0,35.44
1864888,0.01,0.05,0.77,3.36,0.73,5.62,982.98,35.43
1864964,0.01,0.01,0.81,2.32,3.66,4.58,982.99,35.41
1865002,0.04,-0.0,0.73,0.79,7.81,4.27,983.01,35.42
1865040,0.05,0.02,0.83,1.95,6.47,3.54,983.01,35.43
