timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6459,0.11,0.09,0.98,1.89,2.81,1.4,988.7,25.28,
6498,0.11,0.09,0.98,1.71,2.69,1.28,988.71,25.28,
6536,0.11,0.09,0.97,1.89,2.87,1.4,988.68,25.29,
6574,0.11,0.09,0.98,1.95,2.87,1.4,988.7,25.29,
6612,0.11,0.09,0.98,1.83,2.87,1.4,988.72,25.29,
6650,0.11,0.09,0.98,1.71,2.69,1.53,988.63,25.29,
6688,0.11,0.09,0.98,1.89,2.99,1.28,988.7,25.29,
6726,0.11,0.09,0.98,1.71,2.93,1.4,988.71,25.3,
6765,0.11,0.09,0.98,1.83,2.81,1.46,988.72,25.3,
6803,0.11,0.09,0.98,1.83,2.93,1.59,988.69,25.3,
6841,0.11,0.09,0.98,1.71,2.87,1.53,988.77,25.3,
6891,0.11,0.09,0.98,1.77,2.93,1.53,988.68,25.29,
6929,0.11,0.09,0.98,2.01,2.87,1.34,988.73,25.29,
6967,0.11,0.09,0.98,1.95,2.93,1.46,988.71,25.29,
7005,0.11,0.09,0.98,1.83,2.87,1.46,988.73,25.29,
7043,0.11,0.09,0.98,1.95,2.93,1.4,988.74,25.29,
7082,0.11,0.09,0.98,1.71,2.99,1.4,988.72,25.29,
7120,0.11,0.09,0.98,1.89,2.69,1.59,988.73,25.29,
7158,0.11,0.09,0.98,2.01,2.75,1.4,988.7,25.28,
7196,0.11,0.09,0.98,1.83,2.81,1.59,988.66,25.28,
7234,0.11,0.09,0.98,1.95,2.69,1.28,988.77,25.3,
7284,0.11,0.09,0.98,1.77,2.87,1.28,988.71,25.28,
7322,0.11,0.09,0.98,1.77,2.81,1.28,988.76,25.28,
7361,0.1,0.09,0.97,1.83,2.81,1.34,988.73,25.29,
7399,0.1,0.09,0.97,1.89,2.69,1.34,988.74,25.28,
7437,0.1,0.09,0.98,1.89,2.87,1.46,988.72,25.29,
7475,0.11,0.09,0.98,1.83,2.99,1.34,988.76,25.28,
7513,0.11,0.09,0.97,1.83,2.87,1.28,988.67,25.29,
7551,0.1,0.09,0.97,1.77,2.93,1.34,988.75,25.29,
7590,0.16,0.09,0.97,1.77,2.99,1.4,988.75,25.3,
7628,0.09,0.09,0.98,2.01,2.75,1.4,988.71,25.3,
7666,0.11,0.09,0.98,1.83,2.62,1.34,988.67,25.28,
7742,0.11,0.09,0.98,1.77,2.87,1.34,988.7,25.26,
7780,0.1,0.09,0.98,1.89,2.81,1.46,988.7,25.28,
7818,0.13,0.15,0.82,-0.43,4.03,1.65,988.76,25.28,
7909,0.11,0.09,0.98,1.53,2.99,1.46,988.72,25.25,
7947,0.1,0.09,0.97,1.89,2.56,1.4,988.74,25.26,
7985,0.11,0.09,0.96,1.77,2.81,1.46,988.7,25.26,
8023,0.1,0.09,0.97,1.89,2.99,1.34,988.77,25.28,
8061,0.11,0.09,0.98,1.46,3.11,1.59,988.68,25.27,
8099,0.11,0.1,0.98,1.65,3.11,1.4,988.76,25.28,
8138,0.11,0.09,0.98,1.89,2.93,1.4,988.68,25.28,
8176,0.11,0.09,0.98,1.83,2.62,1.46,988.74,25.28,
8226,0.1,0.09,0.98,2.01,2.75,1.53,988.75,25.27,
8264,0.11,0.09,0.97,1.77,2.62,1.53,988.75,25.28,
8302,0.11,0.09,0.98,1.77,2.87,1.4,988.71,25.28,
8340,0.11,0.09,0.98,1.83,2.93,1.28,988.74,25.29,
8378,0.11,0.09,0.98,1.71,2.75,1.28,988.71,25.29,
