timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
3382614,0.0,-0.05,0.99,1.53,4.52,1.28,952.33,32.79
3382653,-0.0,-0.05,0.98,1.71,4.03,1.1,952.35,32.79
3382691,0.01,-0.05,0.99,1.77,3.23,1.16,952.33,32.77
3382729,-0.01,-0.06,0.96,1.59,3.05,0.98,952.3,32.77
3382767,-0.02,-0.06,0.94,1.71,3.48,0.92,952.31,32.78
3382817,-0.02,-0.06,0.95,1.77,2.81,0.73,952.32,32.77
3382855,-0.02,-0.05,0.95,1.59,2.69,0.73,952.32,32.77
3382893,-0.01,-0.06,0.93,1.4,2.93,0.67,952.29,32.78
3382931,-0.0,-0.06,0.9,0.85,2.81,0.55,952.38,32.79
3382969,-0.01,-0.04,0.92,0.85,2.01,0.55,952.29,32.78
3383007,-0.02,-0.06,0.88,0.31,2.01,0.85,952.28,32.77
3383046,-0.02,-0.05,0.92,0.55,1.16,0.73,952.31,32.79
3383084,-0.03,-0.05,0.91,0.61,2.38,0.73,952.3,32.79
3383122,-0.03,-0.04,0.93,0.55,1.89,0.61,952.31,32.77
3383160,-0.01,-0.04,0.98,0.85,1.77,0.79,952.34,32.78
3383210,-0.04,-0.05,0.96,0.67,3.11,0.67,952.34,32.76
3383248,-0.04,-0.04,0.98,1.22,4.52,0.61,952.33,32.78
3383286,-0.04,-0.05,0.94,1.16,5.68,0.73,952.34,32.78
3383324,-0.04,-0.04,0.96,1.65,6.1,0.79,952.4,32.79
3383362,-0.04,-0.05,0.92,1.53,8.18,0.85,952.33,32.78
3383400,-0.02,-0.04,0.95,1.89,8.97,1.04,952.33,32.78
3383439,-0.02,-0.05,0.94,2.01,10.62,0.92,952.31,32.79
3383477,-0.05,-0.04,0.91,2.26,10.13,1.1,952.29,32.8
3383515,-0.04,-0.04,0.95,2.56,11.6,1.34,952.29,32.78
3383565,-0.03,-0.05,0.92,2.69,11.9,1.46,952.31,32.78
3383603,-0.05,-0.04,0.91,2.81,11.84,1.59,952.33,32.8
3383641,-0.03,-0.05,0.88,2.62,12.45,1.77,952.28,32.78
3383679,-0.01,-0.03,1.0,2.99,11.11,1.77,952.28,32.78
3383717,-0.04,-0.04,0.93,2.32,11.9,2.38,952.23,32.78
3383755,-0.01,-0.04,1.09,2.99,8.61,2.2,952.26,32.79
3383794,-0.0,-0.06,1.05,1.77,9.83,2.2,952.23,32.78
3383832,-0.03,-0.03,1.13,2.2,6.41,2.44,952.14,32.78
3383870,-0.02,-0.04,1.13,1.28,7.02,2.62,952.15,32.79
3383908,-0.01,-0.04,1.07,0.67,6.1,2.75,952.16,32.78
3383958,-0.01,-0.03,1.15,0.37,4.7,2.69,952.12,32.77
3383996,0.01,-0.05,1.06,-0.61,4.52,2.69,952.17,32.78
3384034,-0.02,-0.02,1.14,-0.24,1.77,2.69,952.21,32.78
3384072,-0.02,-0.04,1.1,-0.43,2.93,2.81,952.18,32.78
3384110,-0.01,-0.03,1.12,-0.73,2.2,2.75,952.17,32.78
3384148,-0.02,-0.03,1.13,-0.55,2.38,2.56,952.15,32.78
3384186,-0.0,-0.02,1.12,-0.31,1.53,2.26,952.17,32.78
3384224,-0.02,-0.02,1.14,-0.18,2.2,2.32,952.17,32.78
3384263,-0.0,-0.02,1.12,0.12,2.56,1.95,952.17,32.79
3384301,-0.01,-0.01,1.15,0.49,3.36,1.71,952.12,32.78
3384350,-0.02,-0.03,1.11,0.43,4.52,1.83,952.13,32.78
3384389,-0.01,-0.02,1.18,1.04,4.82,0.98,952.13,32.77
3384427,-0.02,-0.02,1.14,1.04,7.08,0.92,952.11,32.79
3384465,0.01,0.03,1.21,1.71,5.62,0.85,952.16,32.78
3384503,-0.01,-0.01,1.19,2.32,5.92,0.79,952.09,32.79
3384541,-0.03,-0.0,1.13,2.44,5.49,0.79,952.14,32.78
3384579,-0.01,-0.02,1.17,2.81,5.43,0.92,952.17,32.78
3384617,-0.01,-0.05,1.07,2.75,4.82,0.55,952.14,32.78
3384655,-0.04,-0.03,1.06,3.11,3.91,0.61,952.19,32.78
3384705,-0.0,-0.04,0.95,3.23,5.07,0.43,952.17,32.76
3384743,-0.01,-0.04,0.92,3.72,4.09,0.12,952.14,32.78
3384782,-0.02,-0.05,0.87,3.66,3.72,0.12,952.09,32.78
3384820,-0.02,-0.06,0.89,3.97,3.6,0.0,952.14,32.79
3384858,-0.02,-0.05,0.89,3.72,3.91,-0.18,952.13,32.78
3384896,-0.02,-0.03,0.91,3.97,2.44,0.0,952.14,32.79
3384934,-0.03,-0.04,0.9,4.03,2.26,-0.06,952.05,32.79
3384972,-0.02,-0.06,0.9,4.09,2.93,-0.37,952.08,32.78
3385010,-0.01,-0.05,0.92,4.21,2.14,-0.24,952.1,32.78
3385049,-0.03,-0.04,0.88,4.09,1.89,-0.31,952.05,32.78
3385124,-0.02,-0.06,0.83,3.78,1.4,-0.24,952.05,32.76
3385162,-0.03,-0.06,0.81,3.48,0.37,-0.24,952.01,32.77
3385201,-0.03,-0.05,0.78,3.23,-0.18,-0.37,952.03,32.77
3385290,-0.03,-0.05,0.78,1.95,-0.18,-0.18,951.95,32.73
3385328,-0.02,-0.05,0.82,1.4,-0.98,-0.31,952.01,32.75
3385366,-0.04,-0.05,0.86,0.85,-0.73,-0.37,952.0,32.75
3385405,-0.04,-0.04,0.92,0.98,-1.1,-0.06,952.0,32.76
3385443,-0.02,-0.04,0.96,0.98,-0.98,-0.06,952.03,32.76
3385481,-0.03,-0.04,0.98,1.22,-1.34,-0.06,952.02,32.77
3385531,-0.04,-0.04,0.96,1.65,-0.37,0.12,951.98,32.76
3385569,-0.03,-0.03,1.0,2.2,-0.61,0.06,952.01,32.77
3385607,-0.03,-0.03,0.93,2.32,0.37,0.12,952.0,32.76
3385645,-0.03,-0.03,0.97,2.87,-0.31,0.06,951.98,32.76
3385683,-0.04,-0.03,0.97,2.99,0.37,0.24,951.93,32.77
3385722,-0.04,-0.03,0.98,3.3,0.12,0.37,951.93,32.76
3385760,-0.05,-0.04,0.99,3.36,0.79,0.24,951.95,32.77
3385798,-0.05,-0.04,0.93,3.11,1.22,0.43,951.91,32.77
3385836,-0.06,-0.03,1.0,3.36,0.73,0.37,951.89,32.76
3385874,-0.05,-0.04,0.99,3.17,3.23,0.55,951.91,32.78
3385924,-0.04,-0.03,0.95,3.17,4.15,0.31,951.91,32.77
3385962,-0.06,-0.03,0.93,3.23,5.25,0.61,951.89,32.77
3386000,-0.04,-0.05,0.91,3.11,6.59,0.61,951.79,32.77
3386038,-0.04,-0.03,0.93,2.93,6.9,0.61,951.83,32.78
3386077,-0.09,-0.05,0.92,2.56,9.09,1.16,951.78,32.77
3386115,-0.05,-0.06,0.91,2.56,8.54,1.1,951.85,32.79
3386153,-0.04,-0.04,0.94,2.2,8.36,1.16,951.82,32.77
3386191,-0.05,-0.03,0.92,2.01,8.67,1.46,951.87,32.78
3386229,-0.05,-0.04,0.89,1.59,8.91,1.77,951.8,32.78
3386279,-0.03,-0.04,0.89,1.53,8.97,1.89,951.84,32.77
3386317,-0.04,-0.04,0.9,1.77,8.24,2.2,951.84,32.77
3386355,-0.04,-0.04,0.86,1.77,8.42,2.44,951.88,32.78
3386393,-0.04,-0.05,0.85,2.01,8.42,2.44,951.79,32.77
3386431,-0.03,-0.05,0.82,2.2,7.81,2.5,951.81,32.77
3386470,-0.02,-0.05,0.86,2.32,6.9,2.75,951.84,32.76
3386508,-0.03,-0.06,0.81,2.32,5.92,2.87,951.81,32.76
3386546,-0.05,-0.05,0.77,2.2,5.55,2.99,951.79,32.78
3386584,-0.04,-0.05,0.87,1.65,5.31,3.17,951.76,32.77
3386622,-0.01,-0.06,0.87,0.98,4.39,3.23,951.8,32.78
3386672,-0.04,-0.04,0.94,0.73,5.19,3.23,951.79,32.77
3386710,-0.02,-0.04,0.97,0.0,6.71,3.17,951.8,32.77
3386748,-0.03,-0.03,1.01,-0.06,6.9,3.36,951.83,32.78
3386786,-0.04,-0.02,1.01,-0.61,7.57,3.23,951.79,32.78
3386824,-0.02,-0.02,1.03,-0.24,8.97,3.11,951.81,32.79
3386862,-0.03,-0.02,1.0,-0.43,9.09,2.99,951.8,32.78
3386900,-0.01,-0.02,1.09,0.43,8.0,3.05,951.78,32.78
3386939,-0.02,-0.03,1.06,0.61,9.22,3.3,951.81,32.78
3386977,-0.01,-0.01,1.11,1.1,7.2,3.23,951.82,32.78
3387015,-0.02,-0.01,1.14,1.34,6.71,3.3,951.75,32.76
3387064,0.01,-0.02,1.11,1.04,4.52,3.42,951.77,32.76
3387103,0.01,-0.02,1.13,0.92,4.27,3.3,951.8,32.78
3387141,0.02,-0.03,1.08,0.49,2.56,3.36,951.79,32.78
3387179,0.01,-0.01,1.14,0.37,1.1,3.17,951.76,32.78
3387217,0.02,-0.02,1.1,0.43,0.67,3.05,951.77,32.78
3387255,0.0,-0.02,1.12,0.92,-0.98,2.81,951.77,32.78
3387293,-0.0,-0.02,1.15,1.65,-1.04,2.5,951.81,32.78
3387331,-0.01,-0.03,1.08,1.83,-0.73,2.26,951.82,32.78
3387369,-0.02,-0.02,1.11,2.87,-1.46,2.14,951.8,32.78
3387419,-0.02,-0.04,1.04,3.48,-0.49,1.46,951.78,32.76
3387457,-0.01,-0.04,1.04,3.97,-0.98,1.46,951.85,32.78
3387495,-0.01,-0.04,0.98,3.6,0.18,1.53,951.78,32.78
3387533,-0.02,-0.05,0.92,3.54,0.55,1.22,951.82,32.78
3387571,-0.03,-0.03,0.87,3.11,0.73,1.1,951.77,32.77
3387610,-0.02,-0.04,0.9,3.36,-0.18,1.16,951.77,32.79
3387648,-0.02,-0.06,0.84,3.05,0.24,1.22,951.7,32.78
3387686,-0.02,-0.05,0.85,3.36,-1.04,1.16,951.78,32.78
3387724,-0.02,-0.06,0.79,3.23,-0.73,1.1,951.75,32.77
3387762,-0.01,-0.06,0.76,3.42,-1.34,1.16,951.73,32.78
3387812,-0.02,-0.06,0.7,3.05,-0.85,0.92,951.76,32.76
3387850,-0.01,-0.05,0.72,3.05,-1.53,0.73,951.75,32.78
3387888,-0.05,-0.06,0.71,2.69,-1.34,0.85,951.77,32.78
3387926,-0.04,-0.06,0.72,2.75,-1.34,0.92,951.77,32.77
3387964,-0.02,-0.05,0.76,2.2,-0.55,0.98,951.76,32.79
3388003,-0.04,-0.04,0.78,1.89,0.43,0.98,951.77,32.79
3388041,-0.05,-0.04,0.81,1.65,0.85,1.46,951.73,32.78
3388079,-0.04,-0.04,0.89,1.83,2.08,0.98,951.73,32.78
3388117,-0.03,-0.05,0.9,1.83,3.78,1.1,951.76,32.79
3388193,-0.03,-0.04,0.92,2.14,5.31,1.28,951.8,32.76
3388231,-0.02,-0.04,0.91,2.2,4.7,1.46,951.84,32.77
3388269,-0.03,-0.04,0.9,2.14,5.74,1.71,951.73,32.76
3388358,-0.03,-0.05,0.91,2.62,6.35,1.4,951.76,32.74
3388397,-0.03,-0.04,0.89,2.56,6.71,1.71,951.77,32.74
3388435,-0.02,-0.04,0.93,2.81,7.02,1.77,951.77,32.74
3388473,-0.01,-0.05,0.92,3.11,7.26,1.59,951.8,32.75
3388511,-0.04,-0.04,0.91,3.42,7.02,1.89,951.78,32.75
3388549,-0.03,-0.05,0.89,3.54,7.51,2.01,951.81,32.77
3388587,-0.02,-0.04,0.9,3.6,7.14,1.83,951.74,32.76
3388637,-0.03,-0.04,0.9,3.66,7.08,2.14,951.65,32.76
3388675,-0.03,-0.05,0.91,3.66,7.39,2.2,951.77,32.76
3388713,-0.02,-0.05,0.95,3.85,7.69,2.32,951.68,32.76
3388751,-0.02,-0.04,0.98,3.78,7.32,2.44,951.75,32.76
3388789,-0.03,-0.06,0.95,3.66,7.45,2.5,951.72,32.75
3388828,-0.02,-0.05,0.94,3.6,6.47,2.44,951.75,32.76
3388866,-0.02,-0.04,0.97,3.54,6.77,2.56,951.69,32.77
3388904,-0.02,-0.06,0.9,3.36,5.37,2.81,951.71,32.77
3388942,-0.02,-0.06,0.89,2.93,4.46,2.99,951.72,32.78
3388980,-0.02,-0.06,0.87,2.87,3.97,2.87,951.68,32.78
3389030,-0.02,-0.06,0.86,2.62,3.6,2.93,951.67,32.76
3389068,-0.02,-0.05,0.89,2.75,2.5,2.81,951.69,32.77
3389106,-0.02,-0.06,0.91,2.56,3.11,2.81,951.63,32.76
3389144,-0.02,-0.06,0.88,2.44,3.54,2.69,951.65,32.76
3389182,-0.03,-0.05,0.93,2.56,3.3,2.69,951.7,32.78
3389221,-0.02,-0.05,0.91,2.01,5.13,2.5,951.67,32.78
